acceleration,deceleration,minGap,lcSpeedGain,lcCooperative,lcPushy,lcStrategic,lcAssertive,PMx
6.941,8.168,2.436,1.066,0.814,0.213,3.906,0.044,26214.140389
6.941,8.168,2.436,1.066,0.814,0.213,4.229,1.558,26158.08058
6.941,8.168,2.436,1.066,0.814,0.213,4.229,0.044,26240.958190999998
5.629,8.707,0.725,5.29,0.357,0.498,0.219,0.62,25639.518842999998
9.191,8.707,0.725,5.29,0.357,0.498,0.219,0.62,24372.124582999997
5.629,10.418,0.725,5.29,0.357,0.498,0.219,0.62,24190.497261
5.629,8.707,1.061,5.29,0.357,0.498,0.219,0.62,26093.235899
5.629,8.707,0.725,0.404,0.357,0.498,0.219,0.62,25083.86833
5.629,8.707,0.725,5.29,0.439,0.498,0.219,0.62,22239.760412
5.629,8.707,0.725,5.29,0.357,0.338,0.219,0.62,18499.806022
5.629,8.707,0.725,5.29,0.357,0.498,3.492,0.62,25431.891991
5.629,8.707,0.725,5.29,0.357,0.498,0.219,0.356,19560.983214
5.629,10.418,1.061,0.404,0.439,0.338,3.492,0.356,24105.45018
9.191,8.707,1.061,0.404,0.439,0.338,3.492,0.356,18870.746149000002
9.191,10.418,0.725,0.404,0.439,0.338,3.492,0.356,21956.792684999997
9.191,10.418,1.061,5.29,0.439,0.338,3.492,0.356,20967.249690000004
9.191,10.418,1.061,0.404,0.357,0.338,3.492,0.356,26584.472902999998
9.191,10.418,1.061,0.404,0.439,0.498,3.492,0.356,27283.280010000002
9.191,10.418,1.061,0.404,0.439,0.338,0.219,0.356,25127.758777000003
9.191,10.418,1.061,0.404,0.439,0.338,3.492,0.62,27213.778892
9.191,10.418,1.061,0.404,0.439,0.338,3.492,0.356,22123.575791000003
8.629,11.707,1.825,2.64,0.857,0.998,3.169,1.87,27485.711287
6.191,11.707,1.825,2.64,0.857,0.998,3.169,1.87,17236.34708
8.629,7.418,1.825,2.64,0.857,0.998,3.169,1.87,27122.697599
8.629,11.707,2.161,2.64,0.857,0.998,3.169,1.87,25313.892074000003
8.629,11.707,1.825,3.054,0.857,0.998,3.169,1.87,27140.164016000002
8.629,11.707,1.825,2.64,0.939,0.998,3.169,1.87,20131.809931
8.629,11.707,1.825,2.64,0.857,0.838,3.169,1.87,26985.662076
8.629,11.707,1.825,2.64,0.857,0.998,0.542,1.87,27710.374118
8.629,11.707,1.825,2.64,0.857,0.998,3.169,1.606,27245.139505
8.629,7.418,2.161,3.054,0.939,0.838,0.542,1.606,26381.536974
6.191,11.707,2.161,3.054,0.939,0.838,0.542,1.606,26226.878106
6.191,7.418,1.825,3.054,0.939,0.838,0.542,1.606,26315.504987
6.191,7.418,2.161,2.64,0.939,0.838,0.542,1.606,26218.907703999997
6.191,7.418,2.161,3.054,0.857,0.838,0.542,1.606,26043.521961
6.191,7.418,2.161,3.054,0.939,0.998,0.542,1.606,25915.543623999998
6.191,7.418,2.161,3.054,0.939,0.838,3.169,1.606,25851.353264999998
6.191,7.418,2.161,3.054,0.939,0.838,0.542,1.87,26046.624758
6.191,7.418,2.161,3.054,0.939,0.838,0.542,1.606,25642.33875
7.129,7.207,1.275,3.965,0.607,0.748,1.694,2.495,26379.211697
4.691,7.207,1.275,3.965,0.607,0.748,1.694,2.495,25992.319677
7.129,8.918,1.275,3.965,0.607,0.748,1.694,2.495,26174.092815
7.129,7.207,1.611,3.965,0.607,0.748,1.694,2.495,22932.889185
7.129,7.207,1.275,4.379,0.607,0.748,1.694,2.495,26060.836874
7.129,7.207,1.275,3.965,0.189,0.748,1.694,2.495,25964.792383
7.129,7.207,1.275,3.965,0.607,0.088,1.694,2.495,26157.359026000002
7.129,7.207,1.275,3.965,0.607,0.748,2.017,2.495,25941.585666
7.129,7.207,1.275,3.965,0.607,0.748,1.694,0.981,26085.645749
7.129,8.918,1.611,4.379,0.189,0.088,2.017,0.981,25860.691756999997
4.691,7.207,1.611,4.379,0.189,0.088,2.017,0.981,25460.460734999997
4.691,8.918,1.275,4.379,0.189,0.088,2.017,0.981,25519.858879
4.691,8.918,1.611,3.965,0.189,0.088,2.017,0.981,26062.209806
4.691,8.918,1.611,4.379,0.607,0.088,2.017,0.981,25298.110174
4.691,8.918,1.611,4.379,0.189,0.748,2.017,0.981,25092.804575999995
4.691,8.918,1.611,4.379,0.189,0.088,1.694,0.981,21892.650135999997
4.691,8.918,1.611,4.379,0.189,0.088,2.017,2.495,25851.331667
4.691,8.918,1.611,4.379,0.189,0.088,2.017,0.981,25815.329399000002
4.129,10.207,2.375,1.315,0.107,0.248,4.644,1.245,22438.300198999998
7.691,10.207,2.375,1.315,0.107,0.248,4.644,1.245,24782.547821
4.129,11.918,2.375,1.315,0.107,0.248,4.644,1.245,25278.884005
4.129,10.207,0.511,1.315,0.107,0.248,4.644,1.245,24939.398153
4.129,10.207,2.375,1.729,0.107,0.248,4.644,1.245,25914.623322
4.129,10.207,2.375,1.315,0.689,0.248,4.644,1.245,21296.340264000002
4.129,10.207,2.375,1.315,0.107,0.588,4.644,1.245,25927.524474
4.129,10.207,2.375,1.315,0.107,0.248,4.967,1.245,22377.784585
4.129,10.207,2.375,1.315,0.107,0.248,4.644,2.231,26473.67436
4.129,11.918,0.511,1.729,0.689,0.588,4.967,2.231,25559.879395
7.691,10.207,0.511,1.729,0.689,0.588,4.967,2.231,26632.842957
7.691,11.918,2.375,1.729,0.689,0.588,4.967,2.231,26517.798154
7.691,11.918,0.511,1.315,0.689,0.588,4.967,2.231,20894.396335999998
7.691,11.918,0.511,1.729,0.107,0.588,4.967,2.231,26331.711011
7.691,11.918,0.511,1.729,0.689,0.248,4.967,2.231,26455.338825
7.691,11.918,0.511,1.729,0.689,0.588,4.644,2.231,23587.132897
7.691,11.918,0.511,1.729,0.689,0.588,4.967,1.245,26243.978936
7.691,11.918,0.511,1.729,0.689,0.588,4.967,2.231,26107.036555
4.176,6.598,1.396,3.261,0.381,0.412,5.704,1.069,24813.27645
9.801,6.598,1.396,3.261,0.381,0.412,5.704,1.069,27301.139156
4.176,8.777,1.396,3.261,0.381,0.412,5.704,1.069,26257.530928
4.176,6.598,1.456,3.261,0.381,0.412,5.704,1.069,18214.377536
4.176,6.598,1.396,4.089,0.381,0.412,5.704,1.069,26016.476244999998
4.176,6.598,1.396,3.261,0.322,0.412,5.704,1.069,24959.324029
4.176,6.598,1.396,3.261,0.381,0.83,5.704,1.069,25059.583394
4.176,6.598,1.396,3.261,0.381,0.412,1.786,1.069,25142.763829
4.176,6.598,1.396,3.261,0.381,0.412,5.704,1.587,25624.778334000002
4.176,8.777,1.456,4.089,0.322,0.83,1.786,1.587,25412.223785
9.801,6.598,1.456,4.089,0.322,0.83,1.786,1.587,27072.704804
9.801,8.777,1.396,4.089,0.322,0.83,1.786,1.587,27746.906328
9.801,8.777,1.456,3.261,0.322,0.83,1.786,1.587,27530.464083
9.801,8.777,1.456,4.089,0.381,0.83,1.786,1.587,26421.529794
9.801,8.777,1.456,4.089,0.322,0.412,1.786,1.587,23891.954626
9.801,8.777,1.456,4.089,0.322,0.83,5.704,1.587,18196.582207
9.801,8.777,1.456,4.089,0.322,0.83,1.786,1.069,26934.370763000003
9.801,8.777,1.456,4.089,0.322,0.83,1.786,1.587,27508.483455999998
7.176,9.598,2.496,0.611,0.881,0.912,2.754,2.319,26266.992695
6.801,9.598,2.496,0.611,0.881,0.912,2.754,2.319,26482.555656
7.176,11.777,2.496,0.611,0.881,0.912,2.754,2.319,26469.868961
7.176,9.598,0.356,0.611,0.881,0.912,2.754,2.319,26625.377024999998
7.176,9.598,2.496,1.439,0.881,0.912,2.754,2.319,26448.898976
7.176,9.598,2.496,0.611,0.822,0.912,2.754,2.319,23087.835845
7.176,9.598,2.496,0.611,0.881,0.33,2.754,2.319,25983.818916999997
7.176,9.598,2.496,0.611,0.881,0.912,4.736,2.319,26444.103422
7.176,9.598,2.496,0.611,0.881,0.912,2.754,0.337,21279.707253
7.176,11.777,0.356,1.439,0.822,0.33,4.736,0.337,26965.891053
6.801,9.598,0.356,1.439,0.822,0.33,4.736,0.337,26219.455455000003
6.801,11.777,2.496,1.439,0.822,0.33,4.736,0.337,26818.187361999997
6.801,11.777,0.356,0.611,0.822,0.33,4.736,0.337,25974.321339000002
6.801,11.777,0.356,1.439,0.881,0.33,4.736,0.337,26302.297421
6.801,11.777,0.356,1.439,0.822,0.912,4.736,0.337,26893.329416
6.801,11.777,0.356,1.439,0.822,0.33,2.754,0.337,25979.855275
6.801,11.777,0.356,1.439,0.822,0.33,4.736,2.319,26161.24987
6.801,11.777,0.356,1.439,0.822,0.33,4.736,0.337,25638.758925000002
8.676,8.098,0.846,4.586,0.631,0.662,4.229,1.694,26956.314159
5.301,8.098,0.846,4.586,0.631,0.662,4.229,1.694,25791.201188
8.676,10.277,0.846,4.586,0.631,0.662,4.229,1.694,26907.144529999998
8.676,8.098,0.906,4.586,0.631,0.662,4.229,1.694,26292.943274
8.676,8.098,0.846,0.114,0.631,0.662,4.229,1.694,26747.944624000003
8.676,8.098,0.846,4.586,0.072,0.662,4.229,1.694,26320.221867
8.676,8.098,0.846,4.586,0.631,0.58,4.229,1.694,27421.774885
8.676,8.098,0.846,4.586,0.631,0.662,3.261,1.694,27127.312794
8.676,8.098,0.846,4.586,0.631,0.662,4.229,2.212,26571.947909000002
8.676,10.277,0.906,0.114,0.072,0.58,3.261,2.212,24883.813129
5.301,8.098,0.906,0.114,0.072,0.58,3.261,2.212,25921.430164
5.301,10.277,0.846,0.114,0.072,0.58,3.261,2.212,26087.563370999997
5.301,10.277,0.906,4.586,0.072,0.58,3.261,2.212,25559.186042
5.301,10.277,0.906,0.114,0.631,0.58,3.261,2.212,26324.848883
5.301,10.277,0.906,0.114,0.072,0.662,3.261,2.212,26189.932762
5.301,10.277,0.906,0.114,0.072,0.58,4.229,2.212,24147.776151
5.301,10.277,0.906,0.114,0.072,0.58,3.261,1.694,25489.011454
5.301,10.277,0.906,0.114,0.072,0.58,3.261,2.212,26236.706114
5.676,11.098,1.946,1.936,0.131,0.162,1.279,0.444,17456.054283999998
8.301,11.098,1.946,1.936,0.131,0.162,1.279,0.444,19418.273028
5.676,7.277,1.946,1.936,0.131,0.162,1.279,0.444,21900.535021
5.676,11.098,2.006,1.936,0.131,0.162,1.279,0.444,26797.454643999998
5.676,11.098,1.946,2.764,0.131,0.162,1.279,0.444,17187.961831
5.676,11.098,1.946,1.936,0.572,0.162,1.279,0.444,23382.343429
5.676,11.098,1.946,1.936,0.131,0.08,1.279,0.444,17650.820890000003
5.676,11.098,1.946,1.936,0.131,0.162,0.311,0.444,19179.404453000003
5.676,11.098,1.946,1.936,0.131,0.162,1.279,0.962,20166.839518
5.676,7.277,2.006,2.764,0.572,0.08,0.311,0.962,26104.244941
8.301,11.098,2.006,2.764,0.572,0.08,0.311,0.962,26768.700856
8.301,7.277,1.946,2.764,0.572,0.08,0.311,0.962,26977.108725
8.301,7.277,2.006,1.936,0.572,0.08,0.311,0.962,26399.233424000002
8.301,7.277,2.006,2.764,0.131,0.08,0.311,0.962,27167.971812000003
8.301,7.277,2.006,2.764,0.572,0.162,0.311,0.962,26783.610619
8.301,7.277,2.006,2.764,0.572,0.08,1.279,0.962,26598.387746
8.301,7.277,2.006,2.764,0.572,0.08,0.311,0.444,21368.306891
8.301,7.277,2.006,2.764,0.572,0.08,0.311,0.962,26319.393242
6.426,8.848,2.221,2.598,0.006,0.287,3.492,1.382,25933.622158
4.551,8.848,2.221,2.598,0.006,0.287,3.492,1.382,19493.580384
6.426,11.027,2.221,2.598,0.006,0.287,3.492,1.382,26034.125218
6.426,8.848,1.181,2.598,0.006,0.287,3.492,1.382,20572.987933
6.426,8.848,2.221,3.426,0.006,0.287,3.492,1.382,25535.345504
6.426,8.848,2.221,2.598,0.197,0.287,3.492,1.382,25983.652194000002
6.426,8.848,2.221,2.598,0.006,0.455,3.492,1.382,18926.206346
6.426,8.848,2.221,2.598,0.006,0.287,1.049,1.382,26108.102966000002
6.426,8.848,2.221,2.598,0.006,0.287,3.492,0.649,21528.559196
6.426,11.027,1.181,3.426,0.197,0.455,1.049,0.649,21048.175696000002
4.551,8.848,1.181,3.426,0.197,0.455,1.049,0.649,19203.155037
4.551,11.027,2.221,3.426,0.197,0.455,1.049,0.649,20973.729358000004
4.551,11.027,1.181,2.598,0.197,0.455,1.049,0.649,22049.651985
4.551,11.027,1.181,3.426,0.006,0.455,1.049,0.649,19233.721091
4.551,11.027,1.181,3.426,0.197,0.287,1.049,0.649,23743.380707999997
4.551,11.027,1.181,3.426,0.197,0.455,3.492,0.649,26194.724204
4.551,11.027,1.181,3.426,0.197,0.455,1.049,1.382,25642.890472
4.551,11.027,1.181,3.426,0.197,0.455,1.049,0.649,17630.341526999997
9.426,11.848,1.121,5.248,0.506,0.787,0.542,0.132,26609.064651
7.551,11.848,1.121,5.248,0.506,0.787,0.542,0.132,26857.142338999998
9.426,8.027,1.121,5.248,0.506,0.787,0.542,0.132,26512.969351
9.426,11.848,2.281,5.248,0.506,0.787,0.542,0.132,20983.338927
9.426,11.848,1.121,0.776,0.506,0.787,0.542,0.132,27428.346857
9.426,11.848,1.121,5.248,0.697,0.787,0.542,0.132,20708.108236
9.426,11.848,1.121,5.248,0.506,0.955,0.542,0.132,21652.460279
9.426,11.848,1.121,5.248,0.506,0.787,3.999,0.132,23472.913671000002
9.426,11.848,1.121,5.248,0.506,0.787,0.542,1.899,27359.845272
9.426,8.027,2.281,0.776,0.697,0.955,3.999,1.899,27259.140554999998
7.551,11.848,2.281,0.776,0.697,0.955,3.999,1.899,18216.245969000003
7.551,8.027,1.121,0.776,0.697,0.955,3.999,1.899,26520.56785
7.551,8.027,2.281,5.248,0.697,0.955,3.999,1.899,26551.627474999998
7.551,8.027,2.281,0.776,0.506,0.955,3.999,1.899,26639.290131
7.551,8.027,2.281,0.776,0.697,0.787,3.999,1.899,26221.836744
7.551,8.027,2.281,0.776,0.697,0.955,0.542,1.899,26696.672229
7.551,8.027,2.281,0.776,0.697,0.955,3.999,0.132,25710.425448
7.551,8.027,2.281,0.776,0.697,0.955,3.999,1.899,25819.739324
7.926,7.348,1.671,1.273,0.756,0.537,4.967,0.757,26483.975661999997
9.051,7.348,1.671,1.273,0.756,0.537,4.967,0.757,27307.215819999998
7.926,6.527,1.671,1.273,0.756,0.537,4.967,0.757,26254.437401
7.926,7.348,1.731,1.273,0.756,0.537,4.967,0.757,26564.956836999998
7.926,7.348,1.671,2.101,0.756,0.537,4.967,0.757,26272.032101
7.926,7.348,1.671,1.273,0.447,0.537,4.967,0.757,21572.222469
7.926,7.348,1.671,1.273,0.756,0.205,4.967,0.757,27133.157966
7.926,7.348,1.671,1.273,0.756,0.537,5.474,0.757,26375.784438000002
7.926,7.348,1.671,1.273,0.756,0.537,4.967,0.024,25918.746408
7.926,6.527,1.731,2.101,0.447,0.205,5.474,0.024,26764.440324
9.051,7.348,1.731,2.101,0.447,0.205,5.474,0.024,27298.648269
9.051,6.527,1.671,2.101,0.447,0.205,5.474,0.024,27741.086651999998
9.051,6.527,1.731,1.273,0.447,0.205,5.474,0.024,26833.479658
9.051,6.527,1.731,2.101,0.756,0.205,5.474,0.024,27037.583594
9.051,6.527,1.731,2.101,0.447,0.537,5.474,0.024,24742.1173
9.051,6.527,1.731,2.101,0.447,0.205,4.967,0.024,27189.73099
9.051,6.527,1.731,2.101,0.447,0.205,5.474,0.757,27691.122749000002
9.051,6.527,1.731,2.101,0.447,0.205,5.474,0.024,26904.835945
4.926,10.348,0.571,3.923,0.256,0.037,2.017,2.007,26378.321737
6.051,10.348,0.571,3.923,0.256,0.037,2.017,2.007,26284.347093
4.926,9.527,0.571,3.923,0.256,0.037,2.017,2.007,25939.912903
4.926,10.348,0.631,3.923,0.256,0.037,2.017,2.007,26122.366771
4.926,10.348,0.571,4.751,0.256,0.037,2.017,2.007,25789.779343
4.926,10.348,0.571,3.923,0.947,0.037,2.017,2.007,26373.484625999998
4.926,10.348,0.571,3.923,0.256,0.705,2.017,2.007,25782.577727
4.926,10.348,0.571,3.923,0.256,0.037,2.524,2.007,25818.851593
4.926,10.348,0.571,3.923,0.256,0.037,2.017,1.274,25889.833399000003
4.926,9.527,0.631,4.751,0.947,0.705,2.524,1.274,25105.475346
6.051,10.348,0.631,4.751,0.947,0.705,2.524,1.274,26089.318852
6.051,9.527,0.571,4.751,0.947,0.705,2.524,1.274,25793.207664
6.051,9.527,0.631,3.923,0.947,0.705,2.524,1.274,26007.759626
6.051,9.527,0.631,4.751,0.256,0.705,2.524,1.274,25536.868670000003
6.051,9.527,0.631,4.751,0.947,0.037,2.524,1.274,25871.959786
6.051,9.527,0.631,4.751,0.947,0.705,2.017,1.274,26267.655382
6.051,9.527,0.631,4.751,0.947,0.705,2.524,2.007,25827.143245
6.051,9.527,0.631,4.751,0.947,0.705,2.524,1.274,26165.594882
5.301,7.723,1.533,4.917,0.943,0.225,3.123,1.538,25773.001579
4.176,7.723,1.533,4.917,0.943,0.225,3.123,1.538,25585.63626
5.301,6.902,1.533,4.917,0.943,0.225,3.123,1.538,25932.059211
5.301,7.723,0.768,4.917,0.943,0.225,3.123,1.538,25655.306577000003
5.301,7.723,1.533,4.42,0.943,0.225,3.123,1.538,25587.729362
5.301,7.723,1.533,4.917,0.635,0.225,3.123,1.538,25866.113185000002
5.301,7.723,1.533,4.917,0.943,0.143,3.123,1.538,25938.057035
5.301,7.723,1.533,4.917,0.943,0.225,3.63,1.538,25521.231788
5.301,7.723,1.533,4.917,0.943,0.225,3.123,0.806,25496.70208
5.301,6.902,0.768,4.42,0.635,0.143,3.63,0.806,25954.528404999997
4.176,7.723,0.768,4.42,0.635,0.143,3.63,0.806,26065.352477
4.176,6.902,1.533,4.42,0.635,0.143,3.63,0.806,25824.201897
4.176,6.902,0.768,4.917,0.635,0.143,3.63,0.806,25847.661678
4.176,6.902,0.768,4.42,0.943,0.143,3.63,0.806,25092.465713999998
4.176,6.902,0.768,4.42,0.635,0.225,3.63,0.806,25101.470166
4.176,6.902,0.768,4.42,0.635,0.143,3.123,0.806,25701.670627
4.176,6.902,0.768,4.42,0.635,0.143,3.63,1.538,25319.658179
4.176,6.902,0.768,4.42,0.635,0.143,3.63,0.806,25880.116216000002
8.301,10.723,0.433,2.267,0.443,0.725,0.173,0.288,19664.257068
7.176,10.723,0.433,2.267,0.443,0.725,0.173,0.288,26072.311558
8.301,9.902,0.433,2.267,0.443,0.725,0.173,0.288,19152.436013000002
8.301,10.723,1.868,2.267,0.443,0.725,0.173,0.288,19243.989441
8.301,10.723,0.433,1.77,0.443,0.725,0.173,0.288,26523.000465999998
8.301,10.723,0.433,2.267,0.135,0.725,0.173,0.288,19627.355198999998
8.301,10.723,0.433,2.267,0.443,0.643,0.173,0.288,27193.836800999998
8.301,10.723,0.433,2.267,0.443,0.725,0.68,0.288,21424.303364
8.301,10.723,0.433,2.267,0.443,0.725,0.173,2.056,25470.643187
8.301,9.902,1.868,1.77,0.135,0.643,0.68,2.056,26718.686367000002
7.176,10.723,1.868,1.77,0.135,0.643,0.68,2.056,26490.636501
7.176,9.902,0.433,1.77,0.135,0.643,0.68,2.056,26188.056049
7.176,9.902,1.868,2.267,0.135,0.643,0.68,2.056,26834.913535
7.176,9.902,1.868,1.77,0.443,0.643,0.68,2.056,25527.548684
7.176,9.902,1.868,1.77,0.135,0.725,0.68,2.056,26715.538214999997
7.176,9.902,1.868,1.77,0.135,0.643,0.173,2.056,26446.488153
7.176,9.902,1.868,1.77,0.135,0.643,0.68,0.288,26038.738986999997
7.176,9.902,1.868,1.77,0.135,0.643,0.68,2.056,17268.524494999998
9.801,6.223,2.083,3.592,0.193,0.975,4.598,0.913,27623.396337
8.676,6.223,2.083,3.592,0.193,0.975,4.598,0.913,27103.672757
9.801,11.402,2.083,3.592,0.193,0.975,4.598,0.913,27494.118971999997
9.801,6.223,2.418,3.592,0.193,0.975,4.598,0.913,26035.107193
9.801,6.223,2.083,0.445,0.193,0.975,4.598,0.913,27566.153078
9.801,6.223,2.083,3.592,0.885,0.975,4.598,0.913,27240.780068
9.801,6.223,2.083,3.592,0.193,0.393,4.598,0.913,19324.198772
9.801,6.223,2.083,3.592,0.193,0.975,2.155,0.913,26641.645269
9.801,6.223,2.083,3.592,0.193,0.975,4.598,0.181,11387.215152
9.801,11.402,2.418,0.445,0.885,0.393,2.155,0.181,18329.251082000002
8.676,6.223,2.418,0.445,0.885,0.393,2.155,0.181,26110.283645
8.676,11.402,2.083,0.445,0.885,0.393,2.155,0.181,23836.334369999997
8.676,11.402,2.418,3.592,0.885,0.393,2.155,0.181,26093.321385
8.676,11.402,2.418,0.445,0.193,0.393,2.155,0.181,11137.338383999999
8.676,11.402,2.418,0.445,0.885,0.975,2.155,0.181,22922.747607
8.676,11.402,2.418,0.445,0.885,0.393,4.598,0.181,26517.005167
8.676,11.402,2.418,0.445,0.885,0.393,2.155,0.913,27152.615304
8.676,11.402,2.418,0.445,0.885,0.393,2.155,0.181,27457.885969000003
6.801,9.223,0.983,0.942,0.693,0.475,1.648,2.163,25882.78147
5.676,9.223,0.983,0.942,0.693,0.475,1.648,2.163,26370.298343000002
6.801,8.402,0.983,0.942,0.693,0.475,1.648,2.163,25581.282219
6.801,9.223,1.318,0.942,0.693,0.475,1.648,2.163,26111.276264
6.801,9.223,0.983,3.095,0.693,0.475,1.648,2.163,26607.119329
6.801,9.223,0.983,0.942,0.385,0.475,1.648,2.163,26395.396151999998
6.801,9.223,0.983,0.942,0.693,0.893,1.648,2.163,25872.631852
6.801,9.223,0.983,0.942,0.693,0.475,5.105,2.163,26190.039309
6.801,9.223,0.983,0.942,0.693,0.475,1.648,1.431,26355.210538
6.801,8.402,1.318,3.095,0.385,0.893,5.105,1.431,26143.115615000002
5.676,9.223,1.318,3.095,0.385,0.893,5.105,1.431,25710.871088
5.676,8.402,0.983,3.095,0.385,0.893,5.105,1.431,25666.47481
5.676,8.402,1.318,0.942,0.385,0.893,5.105,1.431,26130.801478999998
5.676,8.402,1.318,3.095,0.693,0.893,5.105,1.431,25665.798804
5.676,8.402,1.318,3.095,0.385,0.475,5.105,1.431,25794.215897000002
5.676,8.402,1.318,3.095,0.385,0.893,1.648,1.431,25665.208169999998
5.676,8.402,1.318,3.095,0.385,0.893,5.105,2.163,26160.690616
5.676,8.402,1.318,3.095,0.385,0.893,5.105,1.431,25853.656519999997
6.051,6.973,0.708,0.279,0.568,0.1,5.335,1.226,26063.759953
9.426,6.973,0.708,0.279,0.568,0.1,5.335,1.226,26975.929357
6.051,9.152,0.708,0.279,0.568,0.1,5.335,1.226,25649.646052999997
6.051,6.973,2.143,0.279,0.568,0.1,5.335,1.226,26371.664145
6.051,6.973,0.708,3.758,0.568,0.1,5.335,1.226,26251.255617000003
6.051,6.973,0.708,0.279,0.76,0.1,5.335,1.226,23829.563681
6.051,6.973,0.708,0.279,0.568,0.518,5.335,1.226,22478.981514
6.051,6.973,0.708,0.279,0.568,0.1,5.842,1.226,25908.76835
6.051,6.973,0.708,0.279,0.568,0.1,5.335,1.743,25912.914849
6.051,9.152,2.143,3.758,0.76,0.518,5.842,1.743,25720.006214
9.426,6.973,2.143,3.758,0.76,0.518,5.842,1.743,27387.827499
9.426,9.152,0.708,3.758,0.76,0.518,5.842,1.743,21572.277441
9.426,9.152,2.143,0.279,0.76,0.518,5.842,1.743,26714.285617
9.426,9.152,2.143,3.758,0.568,0.518,5.842,1.743,26825.069476999997
9.426,9.152,2.143,3.758,0.76,0.1,5.842,1.743,27363.488482
9.426,9.152,2.143,3.758,0.76,0.518,5.335,1.743,27280.996364
9.426,9.152,2.143,3.758,0.76,0.518,5.842,1.226,26843.870171000002
9.426,9.152,2.143,3.758,0.76,0.518,5.842,1.743,26900.308981000002
9.051,9.973,1.808,2.929,0.068,0.6,2.385,2.476,21095.55076
6.426,9.973,1.808,2.929,0.068,0.6,2.385,2.476,25786.977889
9.051,6.152,1.808,2.929,0.068,0.6,2.385,2.476,26865.077477
9.051,9.973,1.043,2.929,0.068,0.6,2.385,2.476,27726.56047
9.051,9.973,1.808,1.108,0.068,0.6,2.385,2.476,27349.641354
9.051,9.973,1.808,2.929,0.26,0.6,2.385,2.476,27380.207641
9.051,9.973,1.808,2.929,0.068,0.018,2.385,2.476,26890.578322
9.051,9.973,1.808,2.929,0.068,0.6,2.892,2.476,26715.146723
9.051,9.973,1.808,2.929,0.068,0.6,2.385,0.493,26852.736703
9.051,6.152,1.043,1.108,0.26,0.018,2.892,0.493,23031.201613
6.426,9.973,1.043,1.108,0.26,0.018,2.892,0.493,19938.250701
6.426,6.152,1.808,1.108,0.26,0.018,2.892,0.493,25221.438507
6.426,6.152,1.043,2.929,0.26,0.018,2.892,0.493,25838.333551000003
6.426,6.152,1.043,1.108,0.068,0.018,2.892,0.493,25804.314685999998
6.426,6.152,1.043,1.108,0.26,0.6,2.892,0.493,18569.521626
6.426,6.152,1.043,1.108,0.26,0.018,2.385,0.493,26594.455008999998
6.426,6.152,1.043,1.108,0.26,0.018,2.892,2.476,26046.66634
6.426,6.152,1.043,1.108,0.26,0.018,2.892,0.493,20511.914972
7.551,8.473,1.258,1.604,0.318,0.85,3.86,1.851,26670.016223
4.926,8.473,1.258,1.604,0.318,0.85,3.86,1.851,25466.018169
7.551,7.652,1.258,1.604,0.318,0.85,3.86,1.851,26105.831816
7.551,8.473,0.493,1.604,0.318,0.85,3.86,1.851,26110.894711
7.551,8.473,1.258,2.433,0.318,0.85,3.86,1.851,26179.309127
7.551,8.473,1.258,1.604,0.51,0.85,3.86,1.851,26507.394962000002
7.551,8.473,1.258,1.604,0.318,0.768,3.86,1.851,25741.890057000004
7.551,8.473,1.258,1.604,0.318,0.85,1.417,1.851,26202.136843
7.551,8.473,1.258,1.604,0.318,0.85,3.86,2.368,25663.164301
7.551,7.652,0.493,2.433,0.51,0.768,1.417,2.368,26133.913336999998
4.926,8.473,0.493,2.433,0.51,0.768,1.417,2.368,25700.841278
4.926,7.652,1.258,2.433,0.51,0.768,1.417,2.368,25387.736677
4.926,7.652,0.493,1.604,0.51,0.768,1.417,2.368,25719.564444000003
4.926,7.652,0.493,2.433,0.318,0.768,1.417,2.368,25751.145481
4.926,7.652,0.493,2.433,0.51,0.85,1.417,2.368,25631.475853
4.926,7.652,0.493,2.433,0.51,0.768,3.86,2.368,24961.342499
4.926,7.652,0.493,2.433,0.51,0.768,1.417,1.851,25425.773477
4.926,7.652,0.493,2.433,0.51,0.768,1.417,2.368,25286.624213000003
4.551,11.473,2.358,4.254,0.818,0.35,0.91,0.601,26092.408284
7.926,11.473,2.358,4.254,0.818,0.35,0.91,0.601,26732.184874
4.551,10.652,2.358,4.254,0.818,0.35,0.91,0.601,25585.60364
4.551,11.473,1.593,4.254,0.818,0.35,0.91,0.601,23962.515453
4.551,11.473,2.358,5.083,0.818,0.35,0.91,0.601,26060.455846
4.551,11.473,2.358,4.254,0.01,0.35,0.91,0.601,17618.091406
4.551,11.473,2.358,4.254,0.818,0.268,0.91,0.601,26030.646214
4.551,11.473,2.358,4.254,0.818,0.35,4.367,0.601,25853.909974000002
4.551,11.473,2.358,4.254,0.818,0.35,0.91,1.118,26120.926242
4.551,10.652,1.593,5.083,0.01,0.268,4.367,1.118,17860.042922
7.926,11.473,1.593,5.083,0.01,0.268,4.367,1.118,17899.346408999998
7.926,10.652,2.358,5.083,0.01,0.268,4.367,1.118,26511.958407
7.926,10.652,1.593,4.254,0.01,0.268,4.367,1.118,25885.39432
7.926,10.652,1.593,5.083,0.818,0.268,4.367,1.118,26616.860103
7.926,10.652,1.593,5.083,0.01,0.35,4.367,1.118,26579.684513
7.926,10.652,1.593,5.083,0.01,0.268,0.91,1.118,26770.021216
