acceleration,deceleration,minGap,lcSpeedGain,lcCooperative,lcPushy,lcStrategic,lcAssertive,PMx
4.5,9.1,1.8,0.9,0.9,0.8,2.2,0.9,25107.351448999998
4.5,9.1,1.8,0.9,0.9,0.8,2.2,0.3,17838.790841
5.4,8.5,2.3,3.8,0.5,0.7,5.2,0.1,21262.875766
5.6,8.5,2.3,3.8,0.5,0.7,5.2,0.1,25503.128232
5.4,7.2,2.3,3.8,0.5,0.7,5.2,0.1,23090.965303
5.4,8.5,1.7,3.8,0.5,0.7,5.2,0.1,19478.12453
5.4,8.5,2.3,0.6,0.5,0.7,5.2,0.1,25552.979188999998
5.4,8.5,2.3,3.8,0.7,0.7,5.2,0.1,26158.050276
5.4,8.5,2.3,3.8,0.5,0.4,5.2,0.1,25495.610183
5.4,8.5,2.3,3.8,0.5,0.7,4.0,0.1,18888.209706
5.4,8.5,2.3,3.8,0.5,0.7,5.2,2.0,25810.168113
5.4,7.2,1.7,0.6,0.7,0.4,4.0,2.0,25421.855322000003
5.6,8.5,1.7,0.6,0.7,0.4,4.0,2.0,26153.236895000002
5.6,7.2,2.3,0.6,0.7,0.4,4.0,2.0,25794.251502000003
5.6,7.2,1.7,3.8,0.7,0.4,4.0,2.0,26217.466547
5.6,7.2,1.7,0.6,0.5,0.4,4.0,2.0,25837.953555
5.6,7.2,1.7,0.6,0.7,0.7,4.0,2.0,25858.471972
5.6,7.2,1.7,0.6,0.7,0.4,5.2,2.0,25796.852159000002
5.6,7.2,1.7,0.6,0.7,0.4,4.0,0.1,18893.179818
5.6,7.2,1.7,0.6,0.7,0.4,4.0,2.0,26037.424025
8.4,11.5,1.2,1.1,1.0,0.2,2.2,1.3,26531.734189
8.6,11.5,1.2,1.1,1.0,0.2,2.2,1.3,26664.959129000003
8.4,10.2,1.2,1.1,1.0,0.2,2.2,1.3,27062.751699
8.4,11.5,0.6,1.1,1.0,0.2,2.2,1.3,26746.255306
8.4,11.5,1.2,3.2,1.0,0.2,2.2,1.3,26361.381035000002
8.4,11.5,1.2,1.1,0.2,0.2,2.2,1.3,24918.029755000003
8.4,11.5,1.2,1.1,1.0,0.9,2.2,1.3,26829.188383
8.4,11.5,1.2,1.1,1.0,0.2,1.1,1.3,26818.435421000002
8.4,11.5,1.2,1.1,1.0,0.2,2.2,0.7,26603.293325
8.4,10.2,0.6,3.2,0.2,0.9,1.1,0.7,26579.253198
8.6,11.5,0.6,3.2,0.2,0.9,1.1,0.7,26814.285687999996
8.6,10.2,1.2,3.2,0.2,0.9,1.1,0.7,26105.728970999997
8.6,10.2,0.6,1.1,0.2,0.9,1.1,0.7,18645.663795
8.6,10.2,0.6,3.2,1.0,0.9,1.1,0.7,27435.145947999998
8.6,10.2,0.6,3.2,0.2,0.2,1.1,0.7,26100.257028
8.6,10.2,0.6,3.2,0.2,0.9,2.2,0.7,27198.726032
8.6,10.2,0.6,3.2,0.2,0.9,1.1,1.3,25992.643577
8.6,10.2,0.6,3.2,0.2,0.9,1.1,0.7,26549.900598
9.9,7.0,1.8,5.1,0.7,0.4,3.7,1.9,27598.750709
7.1,7.0,1.8,5.1,0.7,0.4,3.7,1.9,26542.574819
9.9,11.7,1.8,5.1,0.7,0.4,3.7,1.9,27106.471037000003
9.9,7.0,1.1,5.1,0.7,0.4,3.7,1.9,27262.890493
9.9,7.0,1.8,4.5,0.7,0.4,3.7,1.9,27514.541087999998
9.9,7.0,1.8,5.1,1.0,0.4,3.7,1.9,27366.632492
9.9,7.0,1.8,5.1,0.7,0.1,3.7,1.9,26948.624732
9.9,7.0,1.8,5.1,0.7,0.4,2.6,1.9,27657.504879
9.9,7.0,1.8,5.1,0.7,0.4,3.7,1.4,27574.368746
9.9,11.7,1.1,4.5,1.0,0.1,2.6,1.4,27746.497446
7.1,7.0,1.1,4.5,1.0,0.1,2.6,1.4,25814.495565999998
7.1,11.7,1.8,4.5,1.0,0.1,2.6,1.4,26253.719964
7.1,11.7,1.1,5.1,1.0,0.1,2.6,1.4,25948.279474
7.1,11.7,1.1,4.5,0.7,0.1,2.6,1.4,26094.586754
7.1,11.7,1.1,4.5,1.0,0.4,2.6,1.4,26203.83833
7.1,11.7,1.1,4.5,1.0,0.1,3.7,1.4,26211.660848
7.1,11.7,1.1,4.5,1.0,0.1,2.6,1.9,26760.471481
7.1,11.7,1.1,4.5,1.0,0.1,2.6,1.4,26271.290229
6.9,10.0,0.7,2.5,0.2,0.9,0.8,0.7,26247.245031000002
4.1,10.0,0.7,2.5,0.2,0.9,0.8,0.7,19214.525134
6.9,8.7,0.7,2.5,0.2,0.9,0.8,0.7,21148.417286
6.9,10.0,2.2,2.5,0.2,0.9,0.8,0.7,19396.323572
6.9,10.0,0.7,1.9,0.2,0.9,0.8,0.7,20560.251513
6.9,10.0,0.7,2.5,0.5,0.9,0.8,0.7,25425.129549
6.9,10.0,0.7,2.5,0.2,0.6,0.8,0.7,26931.398532
6.9,10.0,0.7,2.5,0.2,0.9,5.5,0.7,25819.948976
6.9,10.0,0.7,2.5,0.2,0.9,0.8,0.1,18969.292193
6.9,8.7,2.2,1.9,0.5,0.6,5.5,0.1,17216.908215999996
4.1,10.0,2.2,1.9,0.5,0.6,5.5,0.1,25694.115268
4.1,8.7,0.7,1.9,0.5,0.6,5.5,0.1,26743.818926
4.1,8.7,2.2,2.5,0.5,0.6,5.5,0.1,18388.458854
4.1,8.7,2.2,1.9,0.2,0.6,5.5,0.1,22409.686244999997
4.1,8.7,2.2,1.9,0.5,0.9,5.5,0.1,25373.959447
4.1,8.7,2.2,1.9,0.5,0.6,0.8,0.1,25963.450343999997
4.1,8.7,2.2,1.9,0.5,0.6,5.5,0.7,20913.495274
4.1,8.7,2.2,1.9,0.5,0.6,5.5,0.1,25183.784645
6.2,6.3,0.9,1.8,0.1,0.5,3.0,2.3,24310.369822
7.9,6.3,0.9,1.8,0.1,0.5,3.0,2.3,26026.643473
6.2,9.5,0.9,1.8,0.1,0.5,3.0,2.3,25781.851896
6.2,6.3,0.9,1.8,0.1,0.5,3.0,2.3,25948.920686999998
6.2,6.3,0.9,2.6,0.1,0.5,3.0,2.3,25209.113038
6.2,6.3,0.9,1.8,0.8,0.5,3.0,2.3,25604.972191
6.2,6.3,0.9,1.8,0.1,1.0,3.0,2.3,25605.54037
6.2,6.3,0.9,1.8,0.1,0.5,4.8,2.3,26118.102642
6.2,6.3,0.9,1.8,0.1,0.5,3.0,0.4,25317.198271
6.2,9.5,0.9,2.6,0.8,1.0,4.8,0.4,25909.741118
7.9,6.3,0.9,2.6,0.8,1.0,4.8,0.4,26661.235826
7.9,9.5,0.9,2.6,0.8,1.0,4.8,0.4,26213.223539
7.9,9.5,0.9,1.8,0.8,1.0,4.8,0.4,26705.221148999997
7.9,9.5,0.9,2.6,0.1,1.0,4.8,0.4,27097.591439999997
7.9,9.5,0.9,2.6,0.8,0.5,4.8,0.4,26642.549285999998
7.9,9.5,0.9,2.6,0.8,1.0,3.0,0.4,26810.514286
7.9,9.5,0.9,2.6,0.8,1.0,4.8,2.3,26593.772175
7.9,9.5,0.9,2.6,0.8,1.0,4.8,0.4,26534.902957
9.2,9.3,2.0,4.5,0.6,0.0,0.0,1.0,26260.466715
4.9,9.3,2.0,4.5,0.6,0.0,0.0,1.0,26625.440391000004
9.2,6.5,2.0,4.5,0.6,0.0,0.0,1.0,26875.809751
9.2,9.3,2.0,4.5,0.6,0.0,0.0,1.0,27446.616473000002
9.2,9.3,2.0,5.2,0.6,0.0,0.0,1.0,27082.515703
9.2,9.3,2.0,4.5,0.3,0.0,0.0,1.0,21707.946647
9.2,9.3,2.0,4.5,0.6,0.5,0.0,1.0,27319.472373
9.2,9.3,2.0,4.5,0.6,0.0,1.8,1.0,26227.660515000003
9.2,9.3,2.0,4.5,0.6,0.0,0.0,1.7,27250.384959
9.2,6.5,2.0,5.2,0.3,0.5,1.8,1.7,25588.433731999998
4.9,9.3,2.0,5.2,0.3,0.5,1.8,1.7,26056.702521
4.9,6.5,2.0,5.2,0.3,0.5,1.8,1.7,25172.886601
4.9,6.5,2.0,4.5,0.3,0.5,1.8,1.7,25654.351832
4.9,6.5,2.0,5.2,0.6,0.5,1.8,1.7,24881.834845
4.9,6.5,2.0,5.2,0.3,0.0,1.8,1.7,26044.269163999998
4.9,6.5,2.0,5.2,0.3,0.5,0.0,1.7,21014.253786
4.9,6.5,2.0,5.2,0.3,0.5,1.8,1.0,25235.716981
4.9,6.5,2.0,5.2,0.3,0.5,1.8,1.7,25486.904418
7.7,7.8,0.4,0.5,0.8,0.3,4.5,0.4,24403.445189
6.4,7.8,0.4,0.5,0.8,0.3,4.5,0.4,25402.548718
7.7,8.0,0.4,0.5,0.8,0.3,4.5,0.4,26596.101878
7.7,7.8,1.4,0.5,0.8,0.3,4.5,0.4,25663.759956
7.7,7.8,0.4,3.9,0.8,0.3,4.5,0.4,26187.233498999998
7.7,7.8,0.4,0.5,0.6,0.3,4.5,0.4,26186.91766
7.7,7.8,0.4,0.5,0.8,0.7,4.5,0.4,26355.815137999998
7.7,7.8,0.4,0.5,0.8,0.3,0.4,0.4,26118.681265
7.7,7.8,0.4,0.5,0.8,0.3,4.5,1.1,26191.503315
7.7,8.0,1.4,3.9,0.6,0.7,0.4,1.1,26673.586957
6.4,7.8,1.4,3.9,0.6,0.7,0.4,1.1,25271.623865
6.4,8.0,0.4,3.9,0.6,0.7,0.4,1.1,25264.881129
6.4,8.0,1.4,0.5,0.6,0.7,0.4,1.1,26292.476925
6.4,8.0,1.4,3.9,0.8,0.7,0.4,1.1,25716.302248
6.4,8.0,1.4,3.9,0.6,0.3,0.4,1.1,25949.224146
6.4,8.0,1.4,3.9,0.6,0.7,4.5,1.1,25452.106727
6.4,8.0,1.4,3.9,0.6,0.7,0.4,0.4,24636.641529
6.4,8.0,1.4,3.9,0.6,0.7,0.4,1.1,25591.12393
4.7,10.8,1.5,3.1,0.3,0.8,1.5,1.6,25276.870364
9.4,10.8,1.5,3.1,0.3,0.8,1.5,1.6,19899.864468
4.7,11.0,1.5,3.1,0.3,0.8,1.5,1.6,25814.204094
4.7,10.8,0.3,3.1,0.3,0.8,1.5,1.6,25459.36034
4.7,10.8,1.5,1.2,0.3,0.8,1.5,1.6,23465.349987
4.7,10.8,1.5,3.1,0.1,0.8,1.5,1.6,26029.120589
4.7,10.8,1.5,3.1,0.3,0.2,1.5,1.6,25017.313835
4.7,10.8,1.5,3.1,0.3,0.8,3.3,1.6,26151.492796000002
4.7,10.8,1.5,3.1,0.3,0.8,1.5,2.3,26184.538638
4.7,11.0,0.3,1.2,0.1,0.2,3.3,2.3,20628.370076
9.4,10.8,0.3,1.2,0.1,0.2,3.3,2.3,26270.203532
9.4,11.0,1.5,1.2,0.1,0.2,3.3,2.3,27532.80813
9.4,11.0,0.3,3.1,0.1,0.2,3.3,2.3,21392.755504
9.4,11.0,0.3,1.2,0.3,0.2,3.3,2.3,27619.551705
9.4,11.0,0.3,1.2,0.1,0.8,3.3,2.3,27049.876974
9.4,11.0,0.3,1.2,0.1,0.2,1.5,2.3,28000.366489
9.4,11.0,0.3,1.2,0.1,0.2,3.3,1.6,27159.431956
9.4,11.0,0.3,1.2,0.1,0.2,3.3,2.3,26891.901282
4.5,7.6,1.1,2.3,0.7,0.1,0.6,0.5,25805.3186
8.8,7.6,1.1,2.3,0.7,0.1,0.6,0.5,21357.323219000005
4.5,7.8,1.1,2.3,0.7,0.1,0.6,0.5,25452.94948
4.5,7.6,0.4,2.3,0.7,0.1,0.6,0.5,25758.416068000002
4.5,7.6,1.1,2.1,0.7,0.1,0.6,0.5,25351.092599999996
4.5,7.6,1.1,2.3,0.9,0.1,0.6,0.5,26228.50961
4.5,7.6,1.1,2.3,0.7,0.0,0.6,0.5,23338.290217
4.5,7.6,1.1,2.3,0.7,0.1,0.9,0.5,20001.626888000003
4.5,7.6,1.1,2.3,0.7,0.1,0.6,0.5,20281.072673000002
4.5,7.8,0.4,2.1,0.9,0.0,0.9,0.5,19786.222079
8.8,7.6,0.4,2.1,0.9,0.0,0.9,0.5,26946.718709
8.8,7.8,1.1,2.1,0.9,0.0,0.9,0.5,26301.094257999997
8.8,7.8,0.4,2.3,0.9,0.0,0.9,0.5,27116.580480999997
8.8,7.8,0.4,2.1,0.7,0.0,0.9,0.5,26780.373622
8.8,7.8,0.4,2.1,0.9,0.1,0.9,0.5,26857.641867000002
8.8,7.8,0.4,2.1,0.9,0.0,0.6,0.5,26353.654932
8.8,7.8,0.4,2.1,0.9,0.0,0.9,0.5,27350.378823
8.8,7.8,0.4,2.1,0.9,0.0,0.9,0.5,21359.726695999998
7.5,10.6,2.2,5.0,0.2,0.6,3.5,1.7,26004.468313999998
5.8,10.6,2.2,5.0,0.2,0.6,3.5,1.7,25158.337501
7.5,10.8,2.2,5.0,0.2,0.6,3.5,1.7,26596.232364
7.5,10.6,1.5,5.0,0.2,0.6,3.5,1.7,25849.795395
7.5,10.6,2.2,4.7,0.2,0.6,3.5,1.7,26878.619969
7.5,10.6,2.2,5.0,0.4,0.6,3.5,1.7,26691.345987
7.5,10.6,2.2,5.0,0.2,0.5,3.5,1.7,25997.435099000002
7.5,10.6,2.2,5.0,0.2,0.6,3.9,1.7,25871.340756999998
7.5,10.6,2.2,5.0,0.2,0.6,3.5,1.8,26695.155857
7.5,10.8,1.5,4.7,0.4,0.5,3.9,1.8,26787.708507
5.8,10.6,1.5,4.7,0.4,0.5,3.9,1.8,25953.508972
5.8,10.8,2.2,4.7,0.4,0.5,3.9,1.8,25938.559101
5.8,10.8,1.5,5.0,0.4,0.5,3.9,1.8,25870.223496
5.8,10.8,1.5,4.7,0.2,0.5,3.9,1.8,25912.505640000003
5.8,10.8,1.5,4.7,0.4,0.6,3.9,1.8,26276.633396999998
5.8,10.8,1.5,4.7,0.4,0.5,3.5,1.8,25734.206944999998
5.8,10.8,1.5,4.7,0.4,0.5,3.9,1.7,26238.244224000002
5.8,10.8,1.5,4.7,0.4,0.5,3.9,1.8,25789.264787
9.0,6.1,0.6,1.0,0.4,0.8,2.1,2.3,18968.129292999998
4.3,6.1,0.6,1.0,0.4,0.8,2.1,2.3,25928.309130999998
9.0,9.3,0.6,1.0,0.4,0.8,2.1,2.3,26515.470257
9.0,6.1,2.0,1.0,0.4,0.8,2.1,2.3,26670.468178
9.0,6.1,0.6,3.4,0.4,0.8,2.1,2.3,27145.6469
9.0,6.1,0.6,1.0,0.6,0.8,2.1,2.3,26013.341721999997
9.0,6.1,0.6,1.0,0.4,0.3,2.1,2.3,19786.966958999998
9.0,6.1,0.6,1.0,0.4,0.8,5.3,2.3,26655.784499
9.0,6.1,0.6,1.0,0.4,0.8,2.1,1.1,27467.806631
9.0,9.3,2.0,3.4,0.6,0.3,5.3,1.1,27014.096822
4.3,6.1,2.0,3.4,0.6,0.3,5.3,1.1,24934.230059
4.3,9.3,0.6,3.4,0.6,0.3,5.3,1.1,25433.300713999997
4.3,9.3,2.0,1.0,0.6,0.3,5.3,1.1,17815.796245
4.3,9.3,2.0,3.4,0.4,0.3,5.3,1.1,25743.819359
4.3,9.3,2.0,3.4,0.6,0.8,5.3,1.1,26192.629160999997
4.3,9.3,2.0,3.4,0.6,0.3,2.1,1.1,25675.344776
4.3,9.3,2.0,3.4,0.6,0.3,5.3,2.3,26085.8524
4.3,9.3,2.0,3.4,0.6,0.3,5.3,1.1,25755.189174
6.0,9.1,1.7,3.6,0.9,0.3,5.0,1.1,25830.794884000003
7.3,9.1,1.7,3.6,0.9,0.3,5.0,1.1,26370.966792
6.0,6.3,1.7,3.6,0.9,0.3,5.0,1.1,26299.847971
6.0,9.1,0.9,3.6,0.9,0.3,5.0,1.1,25735.036067
6.0,9.1,1.7,0.7,0.9,0.3,5.0,1.1,25849.909884
6.0,9.1,1.7,3.6,0.1,0.3,5.0,1.1,24947.846873000002
6.0,9.1,1.7,3.6,0.9,0.8,5.0,1.1,26044.424111
6.0,9.1,1.7,3.6,0.9,0.3,2.4,1.1,25568.057384
6.0,9.1,1.7,3.6,0.9,0.3,5.0,2.4,25803.526871000002
6.0,6.3,0.9,0.7,0.1,0.8,2.4,2.4,26261.7311
7.3,9.1,0.9,0.7,0.1,0.8,2.4,2.4,26241.988894000002
7.3,6.3,1.7,0.7,0.1,0.8,2.4,2.4,19204.195108
7.3,6.3,0.9,3.6,0.1,0.8,2.4,2.4,25745.736899
7.3,6.3,0.9,0.7,0.9,0.8,2.4,2.4,26708.408147000002
7.3,6.3,0.9,0.7,0.1,0.3,2.4,2.4,19248.760867
7.3,6.3,0.9,0.7,0.1,0.8,5.0,2.4,25940.533393
7.3,6.3,0.9,0.7,0.1,0.8,2.4,1.1,26170.060689
7.3,6.3,0.9,0.7,0.1,0.8,2.4,2.4,23283.310743000002
6.8,6.8,2.0,3.0,0.8,0.2,2.8,2.0,25297.534575000005
5.1,6.8,2.0,3.0,0.8,0.2,2.8,2.0,26244.974821
6.8,11.5,2.0,3.0,0.8,0.2,2.8,2.0,26694.6981
6.8,6.8,2.3,3.0,0.8,0.2,2.8,2.0,26055.523482
6.8,6.8,2.0,0.1,0.8,0.2,2.8,2.0,26745.962332
6.8,6.8,2.0,3.0,0.5,0.2,2.8,2.0,25917.292515
6.8,6.8,2.0,3.0,0.8,0.7,2.8,2.0,26500.44814
6.8,6.8,2.0,3.0,0.8,0.2,1.6,2.0,18806.907022
6.8,6.8,2.0,3.0,0.8,0.2,2.8,2.1,27028.007336
6.8,11.5,2.3,0.1,0.5,0.7,1.6,2.1,26921.090929
5.1,6.8,2.3,0.1,0.5,0.7,1.6,2.1,25626.236545
5.1,11.5,2.0,0.1,0.5,0.7,1.6,2.1,25773.615976
5.1,11.5,2.3,3.0,0.5,0.7,1.6,2.1,26018.738234
5.1,11.5,2.3,0.1,0.8,0.7,1.6,2.1,25923.287118
5.1,11.5,2.3,0.1,0.5,0.2,1.6,2.1,26141.985318
5.1,11.5,2.3,0.1,0.5,0.7,2.8,2.1,26849.903489999997
5.1,11.5,2.3,0.1,0.5,0.7,1.6,2.0,26189.123723999997
5.1,11.5,2.3,0.1,0.5,0.7,1.6,2.1,26760.175985
9.8,9.8,0.9,0.3,0.3,0.7,5.8,0.8,28218.766902
8.1,9.8,0.9,0.3,0.3,0.7,5.8,0.8,27032.036217
9.8,8.5,0.9,0.3,0.3,0.7,5.8,0.8,27560.495642
9.8,9.8,1.2,0.3,0.3,0.7,5.8,0.8,27281.421559000002
9.8,9.8,0.9,2.7,0.3,0.7,5.8,0.8,27351.715321
9.8,9.8,0.9,0.3,0.0,0.7,5.8,0.8,22536.984744
9.8,9.8,0.9,0.3,0.3,0.2,5.8,0.8,18944.409652000002
9.8,9.8,0.9,0.3,0.3,0.7,4.6,0.8,26612.643433
9.8,9.8,0.9,0.3,0.3,0.7,5.8,0.8,27260.589513
9.8,8.5,1.2,2.7,0.0,0.2,4.6,0.8,18896.498118
8.1,9.8,1.2,2.7,0.0,0.2,4.6,0.8,26394.465109
8.1,8.5,0.9,2.7,0.0,0.2,4.6,0.8,20904.294541
8.1,8.5,1.2,0.3,0.0,0.2,4.6,0.8,27208.833426999998
8.1,8.5,1.2,2.7,0.3,0.2,4.6,0.8,26045.297629
8.1,8.5,1.2,2.7,0.0,0.7,4.6,0.8,25845.924325
8.1,8.5,1.2,2.7,0.0,0.2,5.8,0.8,24694.655296
8.1,8.5,1.2,2.7,0.0,0.2,4.6,0.8,21790.838191
8.1,8.5,1.2,2.7,0.0,0.2,4.6,0.8,20266.190822
8.3,8.3,1.4,4.3,0.0,0.9,1.3,0.2,22259.227151
9.6,8.3,1.4,4.3,0.0,0.9,1.3,0.2,23081.997324000004
8.3,7.0,1.4,4.3,0.0,0.9,1.3,0.2,18762.273103
8.3,8.3,0.6,4.3,0.0,0.9,1.3,0.2,27169.906146
8.3,8.3,1.4,4.0,0.0,0.9,1.3,0.2,19150.291221
8.3,8.3,1.4,4.3,0.8,0.9,1.3,0.2,24205.576739
8.3,8.3,1.4,4.3,0.0,0.9,1.3,0.2,22907.294575
8.3,8.3,1.4,4.3,0.0,0.9,3.1,0.2,24733.084995999998
8.3,8.3,1.4,4.3,0.0,0.9,1.3,1.5,18346.822975
8.3,7.0,0.6,4.0,0.8,0.9,3.1,1.5,26323.259636000003
9.6,8.3,0.6,4.0,0.8,0.9,3.1,1.5,26544.021812
9.6,7.0,1.4,4.0,0.8,0.9,3.1,1.5,27687.177202
9.6,7.0,0.6,4.3,0.8,0.9,3.1,1.5,27161.259364
9.6,7.0,0.6,4.0,0.0,0.9,3.1,1.5,26386.136373
9.6,7.0,0.6,4.0,0.8,0.9,3.1,1.5,27479.657250000004
9.6,7.0,0.6,4.0,0.8,0.9,1.3,1.5,27474.348491
9.6,7.0,0.6,4.0,0.8,0.9,3.1,0.2,27091.586853
9.6,7.0,0.6,4.0,0.8,0.9,3.1,1.5,27506.200023
5.3,11.3,0.3,1.6,0.5,0.4,4.3,1.4,25320.994044
6.6,11.3,0.3,1.6,0.5,0.4,4.3,1.4,25874.697964
5.3,10.0,0.3,1.6,0.5,0.4,4.3,1.4,25758.480335
5.3,11.3,1.7,1.6,0.5,0.4,4.3,1.4,25598.935758
5.3,11.3,0.3,1.4,0.5,0.4,4.3,1.4,25669.578038
5.3,11.3,0.3,1.6,0.3,0.4,4.3,1.4,26033.187662000004
5.3,11.3,0.3,1.6,0.5,0.4,4.3,1.4,25213.333099
5.3,11.3,0.3,1.6,0.5,0.4,0.2,1.4,25183.663492
5.3,11.3,0.3,1.6,0.5,0.4,4.3,0.2,25637.178961999998
5.3,10.0,1.7,1.4,0.3,0.4,0.2,0.2,16907.576938
6.6,11.3,1.7,1.4,0.3,0.4,0.2,0.2,22435.535782
6.6,10.0,0.3,1.4,0.3,0.4,0.2,0.2,17377.417045000002
6.6,10.0,1.7,1.6,0.3,0.4,0.2,0.2,19569.531511
6.6,10.0,1.7,1.4,0.5,0.4,0.2,0.2,25549.024598
6.6,10.0,1.7,1.4,0.3,0.4,0.2,0.2,18759.673157999998
6.6,10.0,1.7,1.4,0.3,0.4,4.3,0.2,15711.948238
6.6,10.0,1.7,1.4,0.3,0.4,0.2,1.4,25962.513117999995
6.6,10.0,1.7,1.4,0.3,0.4,0.2,0.2,19699.149895000002
4.9,6.5,1.6,0.7,0.2,0.4,2.4,2.2,25268.319305999998
5.4,6.5,1.6,0.7,0.2,0.4,2.4,2.2,25833.46523
4.9,6.7,1.6,0.7,0.2,0.4,2.4,2.2,25831.596328
4.9,6.5,1.9,0.7,0.2,0.4,2.4,2.2,24278.023612
4.9,6.5,1.6,2.4,0.2,0.4,2.4,2.2,21913.456037
4.9,6.5,1.6,0.7,0.1,0.4,2.4,2.2,25600.758236
4.9,6.5,1.6,0.7,0.2,1.0,2.4,2.2,25342.23465
4.9,6.5,1.6,0.7,0.2,0.4,5.7,2.2,25678.852665
4.9,6.5,1.6,0.7,0.2,0.4,2.4,1.9,25161.521716000003
4.9,6.7,1.9,2.4,0.1,1.0,5.7,1.9,25760.897595000002
5.4,6.5,1.9,2.4,0.1,1.0,5.7,1.9,25741.094552
5.4,6.7,1.6,2.4,0.1,1.0,5.7,1.9,18635.494233999998
5.4,6.7,1.9,0.7,0.1,1.0,5.7,1.9,19170.120678
5.4,6.7,1.9,2.4,0.2,1.0,5.7,1.9,25670.900945
5.4,6.7,1.9,2.4,0.1,0.4,5.7,1.9,26370.91374
5.4,6.7,1.9,2.4,0.1,1.0,2.4,1.9,26107.083878999998
5.4,6.7,1.9,2.4,0.1,1.0,5.7,2.2,26020.219055
5.4,6.7,1.9,2.4,0.1,1.0,5.7,1.9,24877.006147
7.9,9.5,0.5,3.3,0.7,0.9,5.4,0.9,26232.300933
8.4,9.5,0.5,3.3,0.7,0.9,5.4,0.9,26769.234927
7.9,9.7,0.5,3.3,0.7,0.9,5.4,0.9,26584.102702000004
7.9,9.5,0.8,3.3,0.7,0.9,5.4,0.9,26670.651100000003
7.9,9.5,0.5,5.0,0.7,0.9,5.4,0.9,26874.65692
7.9,9.5,0.5,3.3,0.6,0.9,5.4,0.9,25765.624565
7.9,9.5,0.5,3.3,0.7,0.5,5.4,0.9,26326.739090000003
7.9,9.5,0.5,3.3,0.7,0.9,2.8,0.9,27165.301825000002
7.9,9.5,0.5,3.3,0.7,0.9,5.4,0.7,26485.506271000002
7.9,9.7,0.8,5.0,0.6,0.5,2.8,0.7,26359.845518000002
8.4,9.5,0.8,5.0,0.6,0.5,2.8,0.7,26931.166197
8.4,9.7,0.5,5.0,0.6,0.5,2.8,0.7,27068.765807000003
8.4,9.7,0.8,3.3,0.6,0.5,2.8,0.7,27542.481373000002
8.4,9.7,0.8,5.0,0.7,0.5,2.8,0.7,26618.595786
8.4,9.7,0.8,5.0,0.6,0.9,2.8,0.7,26502.039353
8.4,9.7,0.8,5.0,0.6,0.5,5.4,0.7,26030.148639000003
8.4,9.7,0.8,5.0,0.6,0.5,2.8,0.9,26365.375475999997
8.4,9.7,0.8,5.0,0.6,0.5,2.8,0.7,26924.1103
9.4,8.0,2.1,2.0,1.0,0.6,1.0,0.3,27186.12877
9.9,8.0,2.1,2.0,1.0,0.6,1.0,0.3,27288.85533
9.4,11.2,2.1,2.0,1.0,0.6,1.0,0.3,27057.062211
9.4,8.0,1.3,2.0,1.0,0.6,1.0,0.3,26897.216345
9.4,8.0,2.1,3.7,1.0,0.6,1.0,0.3,27641.647429
9.4,8.0,2.1,2.0,0.3,0.6,1.0,0.3,20180.246676
9.4,8.0,2.1,2.0,1.0,0.7,1.0,0.3,27405.964688
9.4,8.0,2.1,2.0,1.0,0.6,1.3,0.3,26812.640586
9.4,8.0,2.1,2.0,1.0,0.6,1.0,1.3,27077.905013
9.4,11.2,1.3,3.7,0.3,0.7,1.3,1.3,27696.979219
9.9,8.0,1.3,3.7,0.3,0.7,1.3,1.3,26956.084151
9.9,11.2,2.1,3.7,0.3,0.7,1.3,1.3,27556.017362
9.9,11.2,1.3,2.0,0.3,0.7,1.3,1.3,27658.832687000002
9.9,11.2,1.3,3.7,1.0,0.7,1.3,1.3,27473.707760999998
9.9,11.2,1.3,3.7,0.3,0.6,1.3,1.3,27273.923112999997
9.9,11.2,1.3,3.7,0.3,0.7,1.0,1.3,27141.380508000002
9.9,11.2,1.3,3.7,0.3,0.7,1.3,0.3,18708.481878
9.9,11.2,1.3,3.7,0.3,0.7,1.3,1.3,27404.471869
6.4,11.0,1.0,4.6,0.5,0.1,3.9,1.6,26442.698061000003
6.9,11.0,1.0,4.6,0.5,0.1,3.9,1.6,26583.394907
6.4,8.2,1.0,4.6,0.5,0.1,3.9,1.6,26116.048551
6.4,11.0,2.4,4.6,0.5,0.1,3.9,1.6,26030.973472
6.4,11.0,1.0,1.1,0.5,0.1,3.9,1.6,26375.833854
6.4,11.0,1.0,4.6,0.8,0.1,3.9,1.6,26297.330972
6.4,11.0,1.0,4.6,0.5,0.2,3.9,1.6,25909.873059999998
6.4,11.0,1.0,4.6,0.5,0.1,4.2,1.6,22695.712214
6.4,11.0,1.0,4.6,0.5,0.1,3.9,0.0,26346.016880000003
6.4,8.2,2.4,1.1,0.8,0.2,4.2,0.0,25939.050308
6.9,11.0,2.4,1.1,0.8,0.2,4.2,0.0,26604.225242
6.9,8.2,1.0,1.1,0.8,0.2,4.2,0.0,26005.2083
6.9,8.2,2.4,4.6,0.8,0.2,4.2,0.0,22220.00977
6.9,8.2,2.4,1.1,0.5,0.2,4.2,0.0,25486.659227
6.9,8.2,2.4,1.1,0.8,0.1,4.2,0.0,27032.160087000004
6.9,8.2,2.4,1.1,0.8,0.2,3.9,0.0,26214.140389
6.9,8.2,2.4,1.1,0.8,0.2,4.2,1.6,26158.08058
